track_number,track_popularity,explicit,artist_popularity,artist_followers,artist_genres,album_id,album_release_date,album_total_tracks,album_type,track_duration_min,release_year,release_month
2,62,False,89,42275793,"art pop, pop",3ARwSvDQv2OHYnLeDC3Lxi,2025-09-01,17,album,3.72,2025,9
16,55,False,88,42256604,"art pop, pop",3ARwSvDQv2OHYnLeDC3Lxi,2025-09-01,17,album,4.28,2025,9
5,64,True,88,42237551,"art pop, pop",3ARwSvDQv2OHYnLeDC3Lxi,2025-09-01,17,album,3.51,2025,9
1,43,False,32,592,,5OKzkp4EQQefDX9Lww067D,2025-08-31,1,single,2.66,2025,8
1,20,True,12,2956,avant-garde,0zuA6KKbQjYG1hwxmt1pQj,2025-08-29,1,single,2.41,2025,8
1,31,False,19,88,,6VnddTyKeAcHEFzMrjkX4m,2025-08-29,1,single,4.33,2025,8
1,44,False,42,11904,,0kjh6SGPXj2Qe3yqfWh3ZD,2025-08-29,1,single,2.69,2025,8
8,91,False,91,26538275,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,2.42,2025,8
4,84,True,91,26559943,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.06,2025,8
2,92,False,91,26538275,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,2.66,2025,8
1,39,False,48,193279,,6XZe5zme7iaKbNOinYf3js,2025-08-29,1,single,2.32,2025,8
2,65,False,74,1377042,,3mxQzFNEhn2XAr2UvCt2bI,2025-08-29,2,single,2.26,2025,8
5,82,True,91,26559943,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.38,2025,8
1,44,True,69,2482067,"chicago drill, drill",4jQAxiox9aNyRGRCTVI1Sa,2025-08-29,2,single,2.34,2025,8
3,46,False,61,7437933,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,3.41,2025,8
10,81,True,91,26538275,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.7,2025,8
9,57,False,61,7429055,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,2.56,2025,8
11,48,False,61,7437933,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,3.16,2025,8
10,49,False,61,7429055,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,4.12,2025,8
6,50,False,61,7429055,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,2.83,2025,8
12,52,False,61,7433128,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,4.07,2025,8
4,54,False,61,7433128,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,3.26,2025,8
2,53,False,61,7429055,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,2.81,2025,8
7,41,False,61,7437933,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,0.55,2025,8
9,85,True,91,26516295,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.22,2025,8
12,84,True,91,26559943,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.75,2025,8
11,87,False,91,26538275,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,2.82,2025,8
22,46,False,52,78423,,3QPuVCy6FrnvYfa2hrRXEX,2025-08-29,22,album,2.67,2025,8
1,50,False,61,7437933,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,2.07,2025,8
1,41,False,48,74002,,4LNj6zVbxWRqCNavH83EuL,2025-08-29,1,single,2.65,2025,8
8,51,False,61,7437933,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,2.82,2025,8
1,88,True,91,26559943,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.56,2025,8
5,50,False,61,7429055,"egyptian hip hop, arabic hip hop, mahraganat, egyptian pop",0GaffqvjUTs1g9vDLAKFeV,2025-08-29,12,album,2.94,2025,8
3,85,True,91,26559943,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.29,2025,8
7,83,True,91,26516295,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.47,2025,8
6,88,True,91,26538275,pop,1aqg30bNvLSWgShZgX4oop,2025-08-29,12,album,3.04,2025,8
6,49,False,61,2649787,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.35,2025,8
8,51,False,61,2650667,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.83,2025,8
1,49,False,61,2650667,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,3.08,2025,8
2,43,False,61,2649787,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.17,2025,8
7,42,False,61,2652612,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.51,2025,8
4,43,False,61,2650667,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.72,2025,8
1,50,False,55,68465,dark r&b,10kUMyyx2rqehYusX7gKdy,2025-08-28,1,single,3.3,2025,8
5,51,False,61,2652612,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.48,2025,8
9,44,False,61,2649787,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.2,2025,8
1,53,False,58,72064,dark r&b,0LwRKWI7LcUEnHHH3LSipe,2025-08-28,3,single,2.97,2025,8
3,43,False,61,2649787,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,2.79,2025,8
10,47,False,61,2649787,"egyptian hip hop, arabic hip hop, egyptian pop, mahraganat",4p50wCLmX3dorhUIDFIYF2,2025-08-28,10,album,3.12,2025,8
1,13,False,3,3,,5jVHFcoEXErpuh0y1cWQXI,2025-08-27,1,single,2.63,2025,8
1,13,False,3,2,,48VRlKgfjgv3fWJllFAysM,2025-08-27,1,single,2.49,2025,8
4,15,False,5,21,,6lKsJdCq98Jll0ve3LP5Cp,2025-08-24,12,album,3.83,2025,8
1,15,False,5,21,,6lKsJdCq98Jll0ve3LP5Cp,2025-08-24,12,album,4.53,2025,8
1,14,False,6,4,,5SYdvOhLrQT9OQ1uArT4tI,2025-08-23,1,single,3.71,2025,8
9,34,False,57,398681,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.13,2025,8
11,34,False,57,398659,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.3,2025,8
1,53,False,58,146944,slap house,2M5ycBg9s7P7EsRvjo92K1,2025-08-22,1,single,3.01,2025,8
16,31,False,57,398681,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.08,2025,8
2,37,False,57,398681,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.12,2025,8
10,71,False,85,2789144,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,4.74,2025,8
7,88,False,85,2795852,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,3.03,2025,8
1,36,False,38,44378,,3Nubv2yI34gb2QGp9DDk5i,2025-08-22,1,single,2.81,2025,8
9,78,False,85,2795852,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,3.28,2025,8
1,44,False,38,60619,,3kKrFI7Yp9LpO8fFhy1YVa,2025-08-22,1,single,2.02,2025,8
4,37,False,57,398642,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.39,2025,8
1,35,False,23,13839,,7HHs0Bl8bEXdEHK7VgxHyh,2025-08-22,1,single,3.07,2025,8
2,55,False,53,88544,,7e7r5fXrnD2eRJEZ6DVnKs,2025-08-22,10,album,2.84,2025,8
13,32,False,57,398642,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,2.67,2025,8
10,33,False,57,398659,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.26,2025,8
6,37,False,57,398642,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,2.64,2025,8
1,40,False,24,2256,,2ZStQ51RCZBw8XaWmZyqRS,2025-08-22,1,single,3.25,2025,8
3,78,False,85,2795852,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,3.87,2025,8
1,40,False,25,8363,french indie pop,58CagVvWiirPgpD8IST7du,2025-08-22,1,single,2.84,2025,8
14,36,False,57,398659,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.15,2025,8
15,34,False,57,398681,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,2.64,2025,8
5,44,False,57,398681,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.8,2025,8
8,71,False,85,2789144,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,3.23,2025,8
12,32,False,57,398642,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,2.91,2025,8
1,76,False,85,2802094,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,3.45,2025,8
6,68,False,85,2795852,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,3.76,2025,8
2,89,False,85,2795852,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,4.04,2025,8
8,33,False,57,398642,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.0,2025,8
17,33,False,57,398659,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,2.93,2025,8
4,91,False,85,2789144,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,3.31,2025,8
2,21,False,17,134,,5GZWmQYBiEy0Weze8ROmYg,2025-08-22,4,single,2.74,2025,8
7,34,False,57,398681,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,2.94,2025,8
3,36,False,57,398681,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,3.16,2025,8
1,38,False,23,462,,4h78HFCwljzgNCVjXQWy1i,2025-08-22,1,single,3.41,2025,8
1,39,False,57,398659,,4EeqIKMCBghfKdAXVgsQBt,2025-08-22,17,album,2.85,2025,8
5,73,False,85,2809275,,7mvXPtV4jvA1hp5Wx2FAJA,2025-08-22,10,album,5.04,2025,8
1,34,False,18,824,,4yE34Y8GLsFTh2fX7nfQsQ,2025-08-21,1,single,4.06,2025,8
1,81,True,86,34748949,,5faw0b6BBJiTHGNl9aaoc5,2025-08-21,1,single,2.72,2025,8
1,16,False,4,423,,5qJkNWE1EzztdRCgKlKZJu,2025-08-20,1,single,2.73,2025,8
1,48,False,43,30470,,2V0W7cCSt8mUphmqVmTsoy,2025-08-19,2,single,3.59,2025,8
1,46,True,33,321,,6JuYMsjMhcwucG6d1bHBHe,2025-08-19,1,single,2.2,2025,8
1,14,False,5,5,,0z2o2IkYjU8LvUKllZjFtk,2025-08-19,1,single,3.0,2025,8
1,36,False,18,148,,7vhf1ysYoDNBoUTcgwMAa9,2025-08-15,1,single,4.88,2025,8
1,65,False,60,27567,house,5rz0T4v8f8U8fdZeq93BhH,2025-08-15,1,single,3.08,2025,8
1,95,False,88,1499215,pop soul,0Bv6OJO0L5gcf20DMww54a,2025-08-15,3,single,3.06,2025,8
12,15,True,5,156,,02sCZlBqPGO4OBLdVW1aj6,2025-08-15,14,album,3.88,2025,8
1,45,False,35,729,,3jR0eVJx6EzNqQd5zNf4NY,2025-08-15,1,single,3.18,2025,8
1,49,False,32,3893,christian hip hop,5ceJDO3CJiol9w4XlgqX3u,2025-08-15,1,single,2.93,2025,8
1,62,True,82,15702014,"emo rap, cloud rap",1oaHlsVVHDlbcxYTtoFB56,2025-08-15,1,single,2.03,2025,8
1,27,False,23,462,,4dKcC3zpc2Jlo845dIijW2,2025-08-15,1,single,3.75,2025,8
1,30,False,13,27,,09m1hUTw9QMA6t7jHxeaWM,2025-08-15,1,single,3.24,2025,8
1,12,True,2,10,,7hWTDF8m0yY8bPwtiCCLdJ,2025-08-14,1,single,2.98,2025,8
1,64,False,61,26095,,6bNZ64ZdTHNUGsU5euFJF8,2025-08-14,1,single,2.63,2025,8
1,14,False,4,8,,7ps7tRg4B7JMZOQoTC1KBN,2025-08-12,1,single,3.8,2025,8
4,65,True,78,5643375,,30aIA1FrouOX9kHxP4dEr6,2025-08-08,13,album,3.11,2025,8
1,38,True,25,2136,,6LmOzFbOwxJLOxVoyW9dxt,2025-08-08,2,single,3.21,2025,8
1,76,False,79,2059774,southern hip hop,1Nn0cOJPNZqKJlkq4AgY2V,2025-08-08,1,single,2.98,2025,8
1,73,False,80,34481381,edm,6DD756fhA5jj74FmDBncgU,2025-08-08,1,single,2.49,2025,8
2,50,False,38,805,,7D60q4F6YlYf15R8tS6Rmv,2025-08-08,9,album,3.9,2025,8
1,49,True,30,193,,1cmOmFV9V0LIB2Nv6cE9gV,2025-08-08,1,single,1.85,2025,8
9,78,True,85,10342615,melodic rap,6l2aad6LJghHkbd0KX1f7w,2025-08-08,25,album,3.07,2025,8
1,11,False,2,940,,7poir4vlqifH2PPtGUtnS1,2025-08-08,4,single,2.93,2025,8
1,45,False,48,10272,,0PnBzz0Kl63sKtyKF12DSE,2025-08-08,3,single,3.14,2025,8
1,29,False,13,687,,6HpQVJ1b1ArDMVBqQklM8Y,2025-08-07,1,single,3.17,2025,8
1,48,False,46,7240,dark r&b,05SRuJh4SxmYmQ3DSr03PW,2025-08-07,3,single,2.43,2025,8
1,53,False,45,2752,,6wjN4wat4XT0BLQcN0br2z,2025-08-07,1,single,2.97,2025,8
1,64,True,85,10342615,melodic rap,7tWxhICLUYrxpalqEqT4kT,2025-08-07,1,single,2.88,2025,8
2,42,True,29,11860,,0yYTIlFiTS9bCE7xSSCD7h,2025-08-07,17,album,3.6,2025,8
5,69,True,84,11683338,,48UcYpGBpoNhEJriPfZFWJ,2025-08-01,24,album,2.71,2025,8
1,87,True,82,7310428,,7GlwcUYHB99l7k13I2Hira,2025-08-01,1,single,4.2,2025,8
1,50,False,50,114271,,14RuQ06spKnUjCC59QZF97,2025-08-01,1,single,3.35,2025,8
1,72,True,56,38082,,4Xqf8b22c4vUcl9PFEmy50,2025-08-01,1,single,2.71,2025,8
1,26,False,34,35406,,3O9B6bc6bN5zXvdWWLSDhm,2025-08-01,1,single,4.21,2025,8
10,80,True,72,1261419,,6ULnaZahd0zTGVUBVQO6mN,2025-08-01,12,album,2.38,2025,8
1,73,True,72,1262133,,6ULnaZahd0zTGVUBVQO6mN,2025-08-01,12,album,2.36,2025,8
1,32,False,20,1099,,4PSV4pJgO659gYdqsNZGXU,2025-08-01,1,single,2.82,2025,8
1,69,True,73,1178436,alternative r&b,7jafwvgoGHW0JJGxQMgOci,2025-07-31,2,single,3.02,2025,7
1,41,False,27,3637,,7tMILtZ1XQJMgcycmpm7Xq,2025-07-25,6,single,2.36,2025,7
1,79,True,87,28327351,r&b,6FA7O8oQl5eReFrDYjkusP,2025-07-25,1,single,4.53,2025,7
1,76,False,83,13397845,country,5zx6pJUEcQKKA7k8hBNkUJ,2025-07-25,1,single,3.55,2025,7
1,83,True,95,103067383,rap,4TWJJZmgYm6tE6PzqpluQ0,2025-07-25,1,single,2.81,2025,7
2,76,False,72,968416,dark r&b,6mSpxfnTwcvHKJqPFfF6KA,2025-07-25,2,single,2.95,2025,7
1,66,False,71,2569728,,19dLWMBcqXwZy0Lv7nxRjb,2025-07-25,1,single,2.95,2025,7
1,41,False,27,3665,,1ard7d6BBkxNbL0sxIHvc4,2025-07-25,2,single,3.1,2025,7
1,75,True,77,1460038,,7ikoTkIbCm6jpWOHa9Cwde,2025-07-25,3,single,2.67,2025,7
1,72,False,84,9509731,"neo-psychedelic, indie",3kgOKo0TlU22INB7U0Rqdj,2025-07-25,1,single,7.2,2025,7
1,34,False,64,577324,"alté, afrobeats, afro r&b",0OUK6jlKyr6CMC6ZfUtz23,2025-07-25,2,single,2.06,2025,7
1,85,False,85,2802094,,2TrTb21wiXbwQohvN1UfFV,2025-07-24,1,single,4.04,2025,7
1,61,False,81,26278854,soft pop,4CbMJCzMlzyEByCi84kllb,2025-07-24,1,single,4.25,2025,7
1,41,False,23,2754,,0hjSuC170zrDhzo606HNvV,2025-07-24,1,single,2.43,2025,7
1,45,False,40,4550,,5uwHcTv2yXjrzTcCaGRUx8,2025-07-22,1,single,2.72,2025,7
1,13,False,2,42,,4shl5xC3cgPLLJ5GwNYJ0I,2025-07-22,1,single,3.41,2025,7
2,90,True,86,24420596,,1jzv3jwZbt8lYfEtMjiD1R,2025-07-21,10,album,2.55,2025,7
1,48,True,58,146969,slap house,3TU182B1pIyBMS8ivT8frO,2025-07-18,1,single,2.72,2025,7
1,41,True,36,32967,,21DyQCFJhDNPIzX4HB79kH,2025-07-18,3,single,3.13,2025,7
1,18,False,4,810,,13JhM0FzOjqWBHlAcRRidJ,2025-07-18,1,single,2.78,2025,7
1,34,False,46,173092,,0BA0bcHBG0vW0KxunR9Wv8,2025-07-18,1,single,3.46,2025,7
1,87,False,84,2885506,,6FyViQsaJnS1e5if4ouzGK,2025-07-18,21,album,3.15,2025,7
1,65,False,66,306513,house,2VpQLsVZOBVzuDmTHsQETP,2025-07-18,1,single,3.73,2025,7
1,59,True,66,668762,,1ztxCUku3RIu2lBs0cJdDn,2025-07-17,1,single,4.91,2025,7
1,48,False,45,754,,1SUezwpHwME1St1VE0F4iL,2025-07-17,1,single,2.05,2025,7
1,62,False,75,7761454,,7LcGaAcnk6YyBJzNpW24LZ,2025-07-16,1,single,3.05,2025,7
1,57,False,63,1441722,"art pop, alternative r&b",46WZk8LNyCZvf04uSdwDyD,2025-07-16,1,single,3.84,2025,7
1,16,False,14,979,agronejo,0A9ouwiJDkc3OCkAbeZyGr,2025-07-16,1,single,4.74,2025,7
1,43,False,52,21811,dark r&b,7CyJVes1ALqBFkD4mYMrZZ,2025-07-16,3,single,2.59,2025,7
1,36,False,27,268,,0nvMGCz09vVwqpj9FieP8F,2025-07-12,1,single,3.89,2025,7
9,59,True,91,85034636,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,0.61,2025,7
16,57,True,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,0.83,2025,7
11,61,False,91,85022258,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,1.4,2025,7
4,75,False,91,85034636,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.24,2025,7
1,59,True,49,19227,dark r&b,4jAt7Kah0mMlqnJENmPGsw,2025-07-11,3,single,2.76,2025,7
1,47,True,29,546,,52HRzedndGmvIs7jksMbF9,2025-07-11,3,single,2.62,2025,7
1,90,False,81,56152334,k-pop,3hzoZlx2KwtvJEUl9piPWr,2025-07-11,1,single,2.74,2025,7
17,63,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.54,2025,7
1,71,False,91,85050158,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,4.12,2025,7
1,45,False,36,5521,,1wvfvKidzPjbiGFBEb0n5T,2025-07-11,1,single,3.36,2025,7
6,67,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.22,2025,7
1,32,False,15,2381,,6IMrYT25DPqimzpTOjtbwm,2025-07-11,1,single,3.25,2025,7
1,52,False,35,5813,,1iTQQDXtrER9NQZMPGqKfZ,2025-07-11,1,single,2.53,2025,7
18,65,True,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,2.5,2025,7
15,66,True,91,85022258,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.08,2025,7
14,58,True,91,85022258,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,1.31,2025,7
5,70,False,91,85022258,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,1.8,2025,7
20,65,True,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.07,2025,7
1,72,False,79,12428221,,0Z5FaBjNQ1sZ2Udunf17Jt,2025-07-11,2,single,4.09,2025,7
10,74,True,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,4.06,2025,7
7,71,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.25,2025,7
3,86,False,91,85034636,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,2.73,2025,7
19,59,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,1.38,2025,7
1,23,False,11,1182,,6WWldHD7MvCRzu0LPFFmmx,2025-07-11,3,single,3.07,2025,7
13,61,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,2.41,2025,7
2,91,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,2.94,2025,7
12,72,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.9,2025,7
1,19,False,5,37,,7sFmIihgYZ2w1suYcAfV51,2025-07-11,1,single,5.01,2025,7
8,65,False,91,85008100,"pop, contemporary r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,3.34,2025,7
21,57,False,47,168546,"gospel, gospel r&b",5vD5M5VW62LL78Ko8x0CVZ,2025-07-11,21,album,1.51,2025,7
1,39,False,37,11588,,0UfGdqLPeZoNagR2oN1COi,2025-07-04,1,single,2.87,2025,7
1,38,False,21,169,,0KI0kl8Yb0JKq9nZ1ngoAf,2025-07-03,3,single,2.01,2025,7
1,78,False,79,14043382,soft pop,5d12unL3OeoaDLUAgdVEhA,2025-06-27,1,single,3.75,2025,6
1,53,True,48,8682,dark r&b,0AieyyRD1TJFnH6Sn9ux17,2025-06-27,3,single,2.33,2025,6
2,46,True,49,8802,dark r&b,0AieyyRD1TJFnH6Sn9ux17,2025-06-27,3,single,2.47,2025,6
1,45,False,35,11991,,1FMGX0Ur23K4ZyONyb237T,2025-06-27,2,single,2.47,2025,6
11,78,False,80,10541250,,28bHj2enHkHVFLwuWmkwlQ,2025-06-27,11,album,3.41,2025,6
2,54,True,76,9769257,k-pop,3L7i2VqeznnAqX5BG6gm3H,2025-06-27,4,single,3.0,2025,6
1,72,False,71,476523,"country, red dirt",4zzLitRvQXzr4Eu2UVz0Nh,2025-06-27,2,single,2.95,2025,6
1,72,False,79,4683168,,4qtnEKxJRzN4nqgM5kE84a,2025-06-27,1,single,3.3,2025,6
1,44,False,35,729,,4u0sI6t9BoNvMhf8xTVSLZ,2025-06-27,3,single,3.55,2025,6
1,34,True,40,2157,,586RQCxat4GbnCU9EGBLSa,2025-06-27,1,single,3.76,2025,6
1,47,False,58,146969,slap house,3uU1JRkkgP59SklqSYtD37,2025-06-27,1,single,2.95,2025,6
1,70,False,84,2885506,,128pqckLyL3mr3SJwpUZun,2025-06-27,1,single,3.15,2025,6
1,52,True,55,68408,dark r&b,62McqscJGrneiBQoLgnidH,2025-06-26,3,single,3.1,2025,6
1,63,False,77,4780589,soundtrack,5TNQ53hp55WtBA1H8LYtMw,2025-06-26,32,album,3.22,2025,6
8,91,False,72,220991,,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,3.13,2025,6
1,92,False,82,5242034,k-pop,6rpin9IVOuBEWBYnrA9hft,2025-06-20,2,single,3.28,2025,6
1,64,True,77,1461346,,3ff8F0Upi70Lo0i26CYGHn,2025-06-20,2,single,3.37,2025,6
1,67,True,81,25956015,,3yFZYSdLY7V209cDXPEeae,2025-06-20,1,single,3.44,2025,6
8,82,True,74,253650,,1TP95xOGiWqdVOu4hGbuug,2025-06-20,11,album,1.82,2025,6
3,94,False,80,2234812,,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,2.51,2025,6
5,84,False,83,23342437,k-pop,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,2.81,2025,6
6,91,False,87,3568209,k-pop,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,3.03,2025,6
1,86,False,83,23326731,k-pop,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,3.01,2025,6
9,92,False,87,3568209,k-pop,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,4.17,2025,6
1,76,False,73,1163610,country,0JGIg3ny1crTowB0Qi1Zx1,2025-06-20,1,single,3.04,2025,6
2,52,False,65,1436277,,6bpglEwFypc0rfzYDyhf6i,2025-06-20,15,album,3.37,2025,6
4,99,False,87,3551538,k-pop,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,3.24,2025,6
2,93,False,87,3535849,k-pop,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,2.93,2025,6
1,43,False,34,1693,,2dgom6HWKcPEo0NzqUce8n,2025-06-20,3,single,2.36,2025,6
7,93,False,80,2234812,,14JkAa6IiFaOh5s0nMyMU9,2025-06-20,12,album,3.19,2025,6
12,49,False,47,505,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,2.33,2025,6
1,36,True,24,162,,39wg1nS6FMAwccWr3CEqz5,2025-06-18,7,album,3.42,2025,6
6,50,False,47,509,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,2.25,2025,6
7,46,False,47,491,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,3.44,2025,6
2,48,False,47,505,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,3.16,2025,6
4,50,False,47,491,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,3.56,2025,6
10,48,False,47,491,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,3.13,2025,6
5,48,False,47,498,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,2.6,2025,6
3,48,False,47,505,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,2.43,2025,6
4,48,False,45,28641,,50gbNhPEnOqun2r30TMvQ4,2025-06-18,9,album,3.42,2025,6
11,49,False,47,505,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,2.32,2025,6
5,36,True,24,162,,39wg1nS6FMAwccWr3CEqz5,2025-06-18,7,album,3.07,2025,6
9,45,False,47,505,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,2.45,2025,6
8,48,False,47,491,country,3TlM68EnA35dHWYQHeK9k3,2025-06-18,12,album,2.56,2025,6
